"Date","Simple_Date","Outdoor_Temperature","Wind_Speed","Wind_Gust","Max_Daily_Gust","Wind_Direction","Hourly_Rain","Event_Rain","Daily_Rain","Weekly_Rain","Monthly_Rain","Total_Rain","Relative_Pressure_(inHg)","Humidity_(%)","Ultra-Violet_Radiation_Index","Solar_Radiation_(W/m^2)","Absolute_Pressure","CO2_battery"
2024-01-31T13:55:00-05:00,2024-01-31 13:55:00,49.8,4,5.8,12.5,336,0,0,0,0,7.2,73.79,30.01,51,0,52,29.04,1
2024-01-31T13:50:00-05:00,2024-01-31 13:50:00,50,2.5,3.4,12.5,354,0,0,0,0,7.2,73.79,30,51,1,167,29.04,1
2024-01-31T13:45:00-05:00,2024-01-31 13:45:00,49.6,4,4.5,12.5,294,0,0,0,0,7.2,73.79,30.01,52,0,44.8,29.04,1
2024-01-31T13:40:00-05:00,2024-01-31 13:40:00,49.5,2.7,3.4,12.5,279,0,0,0,0,7.2,73.79,30.02,53,0,44.2,29.05,1
2024-01-31T13:35:00-05:00,2024-01-31 13:35:00,49.1,2.5,3.4,12.5,280,0,0,0,0,7.2,73.79,30.01,53,1,142,29.04,1
2024-01-31T13:30:00-05:00,2024-01-31 13:30:00,49.3,4.5,4.5,12.5,306,0,0,0,0,7.2,73.79,30.02,53,1,162.3,29.05,1
2024-01-31T13:25:00-05:00,2024-01-31 13:25:00,49.5,4.9,5.8,12.5,305,0,0,0,0,7.2,73.79,30.02,53,2,243.2,29.05,1
2024-01-31T13:20:00-05:00,2024-01-31 13:20:00,48.9,2.2,2.2,12.5,282,0,0,0,0,7.2,73.79,30.02,54,2,210.5,29.05,1
2024-01-31T13:15:00-05:00,2024-01-31 13:15:00,48.7,4.3,4.5,12.5,339,0,0,0,0,7.2,73.79,30.02,54,1,192.5,29.06,1
2024-01-31T13:10:00-05:00,2024-01-31 13:10:00,48.4,4.3,5.8,12.5,296,0,0,0,0,7.2,73.79,30.02,55,1,110,29.05,1
2024-01-31T13:05:00-05:00,2024-01-31 13:05:00,48.2,5.1,6.9,12.5,316,0,0,0,0,7.2,73.79,30.02,55,1,118.3,29.05,1
2024-01-31T13:00:00-05:00,2024-01-31 13:00:00,48,4.5,5.8,12.5,20,0,0,0,0,7.2,73.79,30.03,55,2,221.8,29.06,1
2024-01-31T12:55:00-05:00,2024-01-31 12:55:00,47.8,4,4.5,12.5,281,0,0,0,0,7.2,73.79,30.03,56,2,207.2,29.06,1
2024-01-31T12:50:00-05:00,2024-01-31 12:50:00,48.2,5.4,8.1,12.5,342,0,0,0,0,7.2,73.79,30.03,55,1,146.7,29.06,1
2024-01-31T12:45:00-05:00,2024-01-31 12:45:00,48.2,3.8,4.5,12.5,323,0,0,0,0,7.2,73.79,30.03,55,1,180,29.06,1
2024-01-31T12:40:00-05:00,2024-01-31 12:40:00,47.5,5.4,5.8,12.5,323,0,0,0,0,7.2,73.79,30.02,56,0,80.3,29.06,1
2024-01-31T12:35:00-05:00,2024-01-31 12:35:00,48,3.4,3.4,12.5,286,0,0,0,0,7.2,73.79,30.03,56,1,180.9,29.07,1
2024-01-31T12:30:00-05:00,2024-01-31 12:30:00,47.7,7.4,8.1,12.5,330,0,0,0,0,7.2,73.79,30.03,56,2,257.1,29.06,1
2024-01-31T12:25:00-05:00,2024-01-31 12:25:00,47.1,4.3,4.5,12.5,346,0,0,0,0,7.2,73.79,30.04,57,2,210.6,29.07,1
2024-01-31T12:20:00-05:00,2024-01-31 12:20:00,47.3,3.6,4.5,12.5,324,0,0,0,0,7.2,73.79,30.03,57,2,272.9,29.06,1
2024-01-31T12:15:00-05:00,2024-01-31 12:15:00,47.5,1.6,2.2,12.5,246,0,0,0,0,7.2,73.79,30.03,57,2,281.3,29.06,1
2024-01-31T12:10:00-05:00,2024-01-31 12:10:00,47.8,3.8,5.8,12.5,346,0,0,0,0,7.2,73.79,30.03,55,2,276.4,29.07,1
2024-01-31T12:05:00-05:00,2024-01-31 12:05:00,47.3,3.8,4.5,12.5,304,0,0,0,0,7.2,73.79,30.03,56,2,267.8,29.07,1
2024-01-31T12:00:00-05:00,2024-01-31 12:00:00,46.8,3.4,4.5,12.5,27,0,0,0,0,7.2,73.79,30.03,56,3,395.4,29.06,1
2024-01-31T11:55:00-05:00,2024-01-31 11:55:00,46.6,3.1,3.4,12.5,268,0,0,0,0,7.2,73.79,30.03,58,3,402.3,29.07,1
2024-01-31T11:50:00-05:00,2024-01-31 11:50:00,47.1,3.6,4.5,12.5,43,0,0,0,0,7.2,73.79,30.03,56,2,263.1,29.07,1
2024-01-31T11:45:00-05:00,2024-01-31 11:45:00,46.6,4,4.5,12.5,292,0,0,0,0,7.2,73.79,30.03,57,3,319.1,29.06,1
2024-01-31T11:40:00-05:00,2024-01-31 11:40:00,45.9,2.5,3.4,12.5,329,0,0,0,0,7.2,73.79,30.02,58,2,247.8,29.05,1
2024-01-31T11:35:00-05:00,2024-01-31 11:35:00,45.9,3.8,4.5,12.5,329,0,0,0,0,7.2,73.79,30.03,59,2,252.6,29.06,1
2024-01-31T11:30:00-05:00,2024-01-31 11:30:00,46.8,3.4,4.5,12.5,293,0,0,0,0,7.2,73.79,30.02,57,3,315.2,29.06,1
2024-01-31T11:25:00-05:00,2024-01-31 11:25:00,46.4,2.9,3.4,12.5,282,0,0,0,0,7.2,73.79,30.03,58,3,333.1,29.06,1
2024-01-31T11:20:00-05:00,2024-01-31 11:20:00,45.7,4.9,5.8,12.5,303,0,0,0,0,7.2,73.79,30.03,59,2,268.4,29.06,1
2024-01-31T11:15:00-05:00,2024-01-31 11:15:00,45.7,2.2,3.4,12.5,332,0,0,0,0,7.2,73.79,30.02,59,2,246.9,29.05,1
2024-01-31T11:10:00-05:00,2024-01-31 11:10:00,45.1,3.8,4.5,12.5,353,0,0,0,0,7.2,73.79,30.03,61,3,398.6,29.06,1
2024-01-31T11:05:00-05:00,2024-01-31 11:05:00,44.4,4.5,5.8,12.5,264,0,0,0,0,7.2,73.79,30.02,62,3,331.4,29.06,1
2024-01-31T11:00:00-05:00,2024-01-31 11:00:00,45.1,4.3,5.8,12.5,313,0,0,0,0,7.2,73.79,30.02,61,3,322.1,29.06,1
2024-01-31T10:55:00-05:00,2024-01-31 10:55:00,44.8,5.6,6.9,12.5,295,0,0,0,0,7.2,73.79,30.02,62,1,123.7,29.06,1
2024-01-31T10:50:00-05:00,2024-01-31 10:50:00,44.4,5.8,6.9,12.5,281,0,0,0,0,7.2,73.79,30.02,62,0,83.7,29.05,1
2024-01-31T10:45:00-05:00,2024-01-31 10:45:00,44.1,6.9,8.1,12.5,353,0,0,0,0,7.2,73.79,30.02,62,1,128.6,29.05,1
2024-01-31T10:40:00-05:00,2024-01-31 10:40:00,44.2,6.3,6.9,12.5,318,0,0,0,0,7.2,73.79,30.02,62,1,120.6,29.05,1
2024-01-31T10:35:00-05:00,2024-01-31 10:35:00,44.2,3.1,4.5,12.5,213,0,0,0,0,7.2,73.79,30.01,62,1,106.3,29.04,1
2024-01-31T10:30:00-05:00,2024-01-31 10:30:00,43.7,3.6,4.5,12.5,349,0,0,0,0,7.2,73.79,30.01,64,0,46.3,29.04,1
2024-01-31T10:25:00-05:00,2024-01-31 10:25:00,43.5,6.5,9.2,12.5,335,0,0,0,0,7.2,73.79,30.02,65,0,46,29.06,1
2024-01-31T10:20:00-05:00,2024-01-31 10:20:00,43.7,4.7,6.9,12.5,313,0,0,0,0,7.2,73.79,30.02,66,1,184.1,29.05,1
2024-01-31T10:15:00-05:00,2024-01-31 10:15:00,43.7,4.5,5.8,12.5,258,0,0,0,0,7.2,73.79,30.01,67,0,45.5,29.05,1
2024-01-31T10:10:00-05:00,2024-01-31 10:10:00,43.3,3.8,4.5,12.5,314,0,0,0,0,7.2,73.79,30.01,67,0,99.4,29.04,1
2024-01-31T10:05:00-05:00,2024-01-31 10:05:00,43.7,4.7,5.8,12.5,350,0,0,0,0,7.2,73.79,30.01,67,1,129.2,29.04,1
2024-01-31T10:00:00-05:00,2024-01-31 10:00:00,43,2.9,3.4,12.5,334,0,0,0,0,7.2,73.79,30.01,69,1,155.6,29.04,1
2024-01-31T09:55:00-05:00,2024-01-31 09:55:00,43,4.5,5.8,12.5,324,0,0,0,0,7.2,73.79,30.01,69,0,49.3,29.04,1
2024-01-31T09:50:00-05:00,2024-01-31 09:50:00,42.6,4.7,5.8,12.5,314,0,0,0,0,7.2,73.79,30.01,70,0,87.3,29.04,1
2024-01-31T09:45:00-05:00,2024-01-31 09:45:00,42.8,6.5,6.9,12.5,314,0,0,0,0,7.2,73.79,30,70,0,72.7,29.04,1
2024-01-31T09:40:00-05:00,2024-01-31 09:40:00,42.4,5.4,5.8,12.5,322,0,0,0,0,7.2,73.79,30,71,0,94.5,29.04,1
2024-01-31T09:35:00-05:00,2024-01-31 09:35:00,41.9,5.4,6.9,12.5,336,0,0,0,0,7.2,73.79,30,72,0,75,29.04,1
2024-01-31T09:30:00-05:00,2024-01-31 09:30:00,42.1,2.5,4.5,12.5,340,0,0,0,0,7.2,73.79,30,72,0,69.5,29.03,1
2024-01-31T09:25:00-05:00,2024-01-31 09:25:00,41.5,5.8,6.9,12.5,332,0,0,0,0,7.2,73.79,29.99,73,0,51.7,29.02,1
2024-01-31T09:20:00-05:00,2024-01-31 09:20:00,41.5,5.4,6.9,12.5,300,0,0,0,0,7.2,73.79,30,74,0,67.9,29.03,1
2024-01-31T09:15:00-05:00,2024-01-31 09:15:00,41.2,3.4,3.4,12.5,322,0,0,0,0,7.2,73.79,29.99,74,0,84.1,29.03,1
2024-01-31T09:10:00-05:00,2024-01-31 09:10:00,40.8,7.2,8.1,12.5,305,0,0,0,0,7.2,73.79,30,75,0,56.3,29.03,1
2024-01-31T09:05:00-05:00,2024-01-31 09:05:00,40.5,4.5,5.8,12.5,309,0,0,0,0,7.2,73.79,29.99,75,0,38.6,29.02,1
2024-01-31T09:00:00-05:00,2024-01-31 09:00:00,40.5,4.3,6.9,12.5,261,0,0,0,0,7.2,73.79,29.99,76,0,24.1,29.02,1
2024-01-31T08:55:00-05:00,2024-01-31 08:55:00,40.3,4.9,5.8,12.5,315,0,0,0,0,7.2,73.79,29.99,76,0,23.3,29.02,1
2024-01-31T08:50:00-05:00,2024-01-31 08:50:00,39.9,4.7,5.8,12.5,325,0,0,0,0,7.2,73.79,29.98,77,0,22.5,29.02,1
2024-01-31T08:45:00-05:00,2024-01-31 08:45:00,39.7,5.4,6.9,12.5,320,0,0,0,0,7.2,73.79,29.98,77,0,22.1,29.01,1
2024-01-31T08:40:00-05:00,2024-01-31 08:40:00,39.7,6.3,8.1,12.5,313,0,0,0,0,7.2,73.79,29.99,77,0,21.5,29.02,1
2024-01-31T08:35:00-05:00,2024-01-31 08:35:00,39.4,4.5,4.5,12.5,332,0,0,0,0,7.2,73.79,29.98,78,0,20.3,29.01,1
2024-01-31T08:30:00-05:00,2024-01-31 08:30:00,39.4,6,6.9,12.5,324,0,0,0,0,7.2,73.79,29.97,78,0,19.4,29.01,1
2024-01-31T08:25:00-05:00,2024-01-31 08:25:00,39.2,5.8,6.9,12.5,357,0,0,0,0,7.2,73.79,29.98,78,0,18.1,29.01,1
2024-01-31T08:20:00-05:00,2024-01-31 08:20:00,39.2,5.1,6.9,12.5,335,0,0,0,0,7.2,73.79,29.98,78,0,16.8,29.01,1
2024-01-31T08:15:00-05:00,2024-01-31 08:15:00,39.2,5.4,6.9,12.5,328,0,0,0,0,7.2,73.79,29.97,79,0,15.8,29.01,1
2024-01-31T08:10:00-05:00,2024-01-31 08:10:00,39,5.4,5.8,12.5,330,0,0,0,0,7.2,73.79,29.98,79,0,15.7,29.02,1
2024-01-31T08:05:00-05:00,2024-01-31 08:05:00,39,2.9,4.5,12.5,272,0,0,0,0,7.2,73.79,29.98,79,0,13.7,29.01,1
2024-01-31T08:00:00-05:00,2024-01-31 08:00:00,39,4.5,6.9,12.5,295,0,0,0,0,7.2,73.79,29.97,79,0,11.3,29,1
2024-01-31T07:55:00-05:00,2024-01-31 07:55:00,39,6,6.9,12.5,331,0,0,0,0,7.2,73.79,29.97,79,0,9,29,1
2024-01-31T07:50:00-05:00,2024-01-31 07:50:00,39,4.9,5.8,12.5,328,0,0,0,0,7.2,73.79,29.97,79,0,6.8,29.01,1
2024-01-31T07:45:00-05:00,2024-01-31 07:45:00,39,6,6.9,12.5,323,0,0,0,0,7.2,73.79,29.97,79,0,5,29,1
2024-01-31T07:40:00-05:00,2024-01-31 07:40:00,39.2,5.6,6.9,12.5,343,0,0,0,0,7.2,73.79,29.96,79,0,3.3,28.99,1
2024-01-31T07:35:00-05:00,2024-01-31 07:35:00,39.2,4.7,5.8,12.5,322,0,0,0,0,7.2,73.79,29.96,79,0,2,28.99,1
2024-01-31T07:30:00-05:00,2024-01-31 07:30:00,39.4,4.9,6.9,12.5,344,0,0,0,0,7.2,73.79,29.95,79,0,1.1,28.99,1
2024-01-31T07:25:00-05:00,2024-01-31 07:25:00,39.4,3.4,4.5,12.5,284,0,0,0,0,7.2,73.79,29.95,80,0,0.5,28.98,1
2024-01-31T07:20:00-05:00,2024-01-31 07:20:00,39.6,4.3,5.8,12.5,326,0,0,0,0,7.2,73.79,29.95,80,0,0.2,28.98,1
2024-01-31T07:15:00-05:00,2024-01-31 07:15:00,39.7,6,6.9,12.5,354,0,0,0,0,7.2,73.79,29.95,79,0,0.1,28.98,1
2024-01-31T07:10:00-05:00,2024-01-31 07:10:00,39.9,4,5.8,12.5,306,0,0,0,0,7.2,73.79,29.94,79,0,0,28.98,1
2024-01-31T07:05:00-05:00,2024-01-31 07:05:00,40.1,3.8,4.5,12.5,294,0,0,0,0,7.2,73.79,29.93,79,0,0,28.97,1
2024-01-31T07:00:00-05:00,2024-01-31 07:00:00,40.3,4.3,4.5,12.5,322,0,0,0,0,7.2,73.79,29.93,79,0,0,28.96,1
2024-01-31T06:55:00-05:00,2024-01-31 06:55:00,40.5,4.9,8.1,12.5,299,0,0,0,0,7.2,73.79,29.92,79,0,0,28.95,1
2024-01-31T06:50:00-05:00,2024-01-31 06:50:00,40.5,4,4.5,12.5,301,0,0,0,0,7.2,73.79,29.91,79,0,0,28.95,1
2024-01-31T06:45:00-05:00,2024-01-31 06:45:00,40.6,4.5,5.8,12.5,314,0,0,0,0,7.2,73.79,29.92,79,0,0,28.95,1
2024-01-31T06:40:00-05:00,2024-01-31 06:40:00,40.6,3.6,5.8,12.5,346,0,0,0,0,7.2,73.79,29.92,79,0,0,28.95,1
2024-01-31T06:35:00-05:00,2024-01-31 06:35:00,40.8,4.3,5.8,12.5,307,0,0,0,0,7.2,73.79,29.91,79,0,0,28.95,1
2024-01-31T06:30:00-05:00,2024-01-31 06:30:00,41,6,6.9,12.5,324,0,0,0,0,7.2,73.79,29.9,79,0,0,28.94,1
2024-01-31T06:25:00-05:00,2024-01-31 06:25:00,41.4,5.1,9.2,12.5,320,0,0,0,0,7.2,73.79,29.91,78,0,0,28.94,1
2024-01-31T06:20:00-05:00,2024-01-31 06:20:00,41.5,8.7,10.3,12.5,336,0,0,0,0,7.2,73.79,29.9,78,0,0,28.94,1
2024-01-31T06:15:00-05:00,2024-01-31 06:15:00,41.5,6,6.9,12.5,12,0,0,0,0,7.2,73.79,29.91,79,0,0,28.94,1
2024-01-31T06:10:00-05:00,2024-01-31 06:10:00,41.7,8.1,10.3,12.5,309,0,0,0,0,7.2,73.79,29.91,79,0,0,28.94,1
2024-01-31T06:05:00-05:00,2024-01-31 06:05:00,41.9,4.5,5.8,12.5,307,0,0,0,0,7.2,73.79,29.9,79,0,0,28.93,1
2024-01-31T06:00:00-05:00,2024-01-31 06:00:00,42.3,6.9,9.2,11.4,304,0,0,0,0,7.2,73.79,29.89,78,0,0,28.93,1
2024-01-31T05:55:00-05:00,2024-01-31 05:55:00,42.3,7.4,9.2,11.4,325,0,0,0,0,7.2,73.79,29.89,78,0,0,28.93,1
2024-01-31T05:50:00-05:00,2024-01-31 05:50:00,42.6,6.9,8.1,11.4,352,0,0,0,0,7.2,73.79,29.89,79,0,0,28.93,1
2024-01-31T05:45:00-05:00,2024-01-31 05:45:00,42.8,5.6,5.8,11.4,314,0,0,0,0,7.2,73.79,29.89,79,0,0,28.92,1
2024-01-31T05:40:00-05:00,2024-01-31 05:40:00,43.2,6,6.9,11.4,340,0,0,0,0,7.2,73.79,29.88,78,0,0,28.92,1
2024-01-31T05:35:00-05:00,2024-01-31 05:35:00,43.5,6,6.9,11.4,349,0,0,0,0,7.2,73.79,29.88,79,0,0,28.92,1
2024-01-31T05:30:00-05:00,2024-01-31 05:30:00,43.5,4.5,4.5,11.4,316,0,0,0,0,7.2,73.79,29.88,79,0,0,28.91,1
2024-01-31T05:25:00-05:00,2024-01-31 05:25:00,43.7,3.8,5.8,11.4,345,0,0,0,0,7.2,73.79,29.89,79,0,0,28.92,1
2024-01-31T05:20:00-05:00,2024-01-31 05:20:00,43.7,4,4.5,11.4,316,0,0,0,0,7.2,73.79,29.88,79,0,0,28.91,1
2024-01-31T05:15:00-05:00,2024-01-31 05:15:00,43.9,4.5,4.5,11.4,337,0,0,0,0,7.2,73.79,29.88,79,0,0,28.91,1
2024-01-31T05:10:00-05:00,2024-01-31 05:10:00,44.1,3.8,4.5,11.4,330,0,0,0,0,7.2,73.79,29.88,80,0,0,28.92,1
2024-01-31T05:05:00-05:00,2024-01-31 05:05:00,44.2,2.9,3.4,11.4,300,0,0,0,0,7.2,73.79,29.88,79,0,0,28.91,1
2024-01-31T05:00:00-05:00,2024-01-31 05:00:00,44.6,2.5,3.4,11.4,318,0,0,0,0,7.2,73.79,29.87,79,0,0,28.91,1
2024-01-31T04:55:00-05:00,2024-01-31 04:55:00,44.8,4.5,5.8,11.4,329,0,0,0,0,7.2,73.79,29.89,78,0,0,28.92,1
2024-01-31T04:50:00-05:00,2024-01-31 04:50:00,45,5.1,5.8,11.4,338,0,0,0,0,7.2,73.79,29.88,78,0,0,28.92,1
2024-01-31T04:45:00-05:00,2024-01-31 04:45:00,45,2.9,4.5,11.4,302,0,0,0,0,7.2,73.79,29.89,78,0,0,28.92,1
2024-01-31T04:40:00-05:00,2024-01-31 04:40:00,45.3,3.8,4.5,11.4,324,0,0,0,0,7.2,73.79,29.89,77,0,0,28.92,1
2024-01-31T04:35:00-05:00,2024-01-31 04:35:00,45.3,5.6,6.9,11.4,293,0,0,0,0,7.2,73.79,29.87,78,0,0,28.91,1
2024-01-31T04:30:00-05:00,2024-01-31 04:30:00,45.7,4.5,5.8,11.4,323,0,0,0,0,7.2,73.79,29.88,77,0,0,28.91,1
2024-01-31T04:25:00-05:00,2024-01-31 04:25:00,45.5,5.4,6.9,11.4,289,0,0,0,0,7.2,73.79,29.88,78,0,0,28.92,1
2024-01-31T04:20:00-05:00,2024-01-31 04:20:00,45.7,4.7,5.8,11.4,315,0,0,0,0,7.2,73.79,29.88,79,0,0,28.91,1
2024-01-31T04:15:00-05:00,2024-01-31 04:15:00,45.9,2.9,3.4,11.4,295,0,0,0,0,7.2,73.79,29.88,78,0,0,28.91,1
2024-01-31T04:10:00-05:00,2024-01-31 04:10:00,46.2,3.8,4.5,11.4,301,0,0,0,0,7.2,73.79,29.88,78,0,0,28.91,1
2024-01-31T04:05:00-05:00,2024-01-31 04:05:00,46.6,4.5,5.8,11.4,326,0,0,0,0,7.2,73.79,29.88,78,0,0,28.91,1
2024-01-31T04:00:00-05:00,2024-01-31 04:00:00,46.6,3.6,4.5,11.4,299,0,0,0,0,7.2,73.79,29.88,78,0,0,28.91,1
2024-01-31T03:55:00-05:00,2024-01-31 03:55:00,46.6,4.9,6.9,11.4,321,0,0,0,0,7.2,73.79,29.87,78,0,0,28.91,1
2024-01-31T03:50:00-05:00,2024-01-31 03:50:00,46.8,5.4,5.8,11.4,331,0,0,0,0,7.2,73.79,29.87,77,0,0,28.91,1
2024-01-31T03:45:00-05:00,2024-01-31 03:45:00,46.9,4.5,5.8,11.4,325,0,0,0,0,7.2,73.79,29.86,76,0,0,28.9,1
2024-01-31T03:40:00-05:00,2024-01-31 03:40:00,47.3,4,4.5,11.4,296,0,0,0,0,7.2,73.79,29.88,75,0,0,28.91,1
2024-01-31T03:35:00-05:00,2024-01-31 03:35:00,47.7,3.4,4.5,11.4,315,0,0,0,0,7.2,73.79,29.87,74,0,0,28.91,1
2024-01-31T03:30:00-05:00,2024-01-31 03:30:00,47.7,2.7,3.4,11.4,279,0,0,0,0,7.2,73.79,29.88,77,0,0,28.91,1
2024-01-31T03:25:00-05:00,2024-01-31 03:25:00,47.8,3.4,4.5,11.4,315,0,0,0,0,7.2,73.79,29.87,77,0,0,28.91,1
2024-01-31T03:20:00-05:00,2024-01-31 03:20:00,48,2,3.4,11.4,262,0,0,0,0,7.2,73.79,29.87,76,0,0,28.91,1
2024-01-31T03:15:00-05:00,2024-01-31 03:15:00,48.4,3.8,4.5,11.4,298,0,0,0,0,7.2,73.79,29.88,77,0,0,28.91,1
2024-01-31T03:10:00-05:00,2024-01-31 03:10:00,48.6,2.2,2.2,11.4,272,0,0,0,0,7.2,73.79,29.88,78,0,0,28.91,1
2024-01-31T03:05:00-05:00,2024-01-31 03:05:00,48.9,2.9,6.9,11.4,309,0,0,0,0,7.2,73.79,29.88,78,0,0,28.91,1
2024-01-31T03:00:00-05:00,2024-01-31 03:00:00,48.9,8.3,9.2,11.4,326,0,0,0,0,7.2,73.79,29.87,78,0,0,28.91,1
2024-01-31T02:55:00-05:00,2024-01-31 02:55:00,49.1,2.9,3.4,11.4,282,0,0,0,0,7.2,73.79,29.87,79,0,0,28.91,1
2024-01-31T02:50:00-05:00,2024-01-31 02:50:00,48.9,3.4,3.4,11.4,307,0,0,0,0,7.2,73.79,29.88,80,0,0,28.91,1
2024-01-31T02:45:00-05:00,2024-01-31 02:45:00,49.1,3.4,5.8,11.4,272,0,0,0,0,7.2,73.79,29.87,79,0,0,28.91,1
2024-01-31T02:40:00-05:00,2024-01-31 02:40:00,49.5,2.9,3.4,11.4,292,0,0,0,0,7.2,73.79,29.87,79,0,0,28.91,1
2024-01-31T02:35:00-05:00,2024-01-31 02:35:00,49.6,8.9,10.3,11.4,324,0,0,0,0,7.2,73.79,29.87,78,0,0,28.91,1
2024-01-31T02:30:00-05:00,2024-01-31 02:30:00,50,3.1,3.4,11.4,296,0,0,0,0,7.2,73.79,29.87,78,0,0,28.91,1
2024-01-31T02:25:00-05:00,2024-01-31 02:25:00,50.2,3.6,4.5,11.4,290,0,0,0,0,7.2,73.79,29.87,78,0,0,28.91,1
2024-01-31T02:20:00-05:00,2024-01-31 02:20:00,50.5,2.5,4.5,11.4,333,0,0,0,0,7.2,73.79,29.87,78,0,0,28.9,1
2024-01-31T02:15:00-05:00,2024-01-31 02:15:00,50.7,3.6,4.5,11.4,296,0,0,0,0,7.2,73.79,29.86,77,0,0,28.9,1
2024-01-31T02:10:00-05:00,2024-01-31 02:10:00,50.9,2.5,4.5,11.4,292,0,0,0,0,7.2,73.79,29.86,77,0,0,28.9,1
2024-01-31T02:05:00-05:00,2024-01-31 02:05:00,51.1,4.5,5.8,9.2,294,0,0,0,0,7.2,73.79,29.87,76,0,0,28.9,1
2024-01-31T02:00:00-05:00,2024-01-31 02:00:00,51.1,2.2,3.4,6.9,278,0,0,0,0,7.2,73.79,29.86,76,0,0,28.9,1
2024-01-31T01:55:00-05:00,2024-01-31 01:55:00,50.9,0.2,1.1,5.8,232,0,0,0,0,7.2,73.79,29.85,77,0,0,28.88,1
2024-01-31T01:50:00-05:00,2024-01-31 01:50:00,50.7,1.6,2.2,5.8,263,0,0,0,0,7.2,73.79,29.86,77,0,0,28.89,1
2024-01-31T01:45:00-05:00,2024-01-31 01:45:00,50.9,2,2.2,5.8,261,0,0,0,0,7.2,73.79,29.85,77,0,0,28.89,1
2024-01-31T01:40:00-05:00,2024-01-31 01:40:00,51.1,2.2,2.2,5.8,270,0,0,0,0,7.2,73.79,29.85,77,0,0,28.88,1
2024-01-31T01:35:00-05:00,2024-01-31 01:35:00,50.7,2.2,3.4,4.5,263,0,0,0,0,7.2,73.79,29.85,78,0,0,28.89,1
2024-01-31T01:30:00-05:00,2024-01-31 01:30:00,50.7,1.1,1.1,4.5,253,0,0,0,0,7.2,73.79,29.85,79,0,0,28.88,1
2024-01-31T01:25:00-05:00,2024-01-31 01:25:00,50.7,1.8,2.2,4.5,270,0,0,0,0,7.2,73.79,29.85,79,0,0,28.88,1
2024-01-31T01:20:00-05:00,2024-01-31 01:20:00,50.9,0,0,4.5,249,0,0,0,0,7.2,73.79,29.85,79,0,0,28.89,1
2024-01-31T01:15:00-05:00,2024-01-31 01:15:00,50.9,0.7,1.1,4.5,221,0,0,0,0,7.2,73.79,29.85,79,0,0,28.88,1
2024-01-31T01:10:00-05:00,2024-01-31 01:10:00,51.1,0.9,1.1,4.5,232,0,0,0,0,7.2,73.79,29.85,79,0,0,28.88,1
2024-01-31T01:05:00-05:00,2024-01-31 01:05:00,51.1,0.2,1.1,4.5,249,0,0,0,0,7.2,73.79,29.85,79,0,0,28.88,1
2024-01-31T01:00:00-05:00,2024-01-31 01:00:00,51.3,1.8,2.2,4.5,204,0,0,0,0,7.2,73.79,29.84,78,0,0,28.88,1
2024-01-31T00:55:00-05:00,2024-01-31 00:55:00,51.4,0,0,4.5,231,0,0,0,0,7.2,73.79,29.85,78,0,0,28.88,1
2024-01-31T00:50:00-05:00,2024-01-31 00:50:00,51.4,1.3,2.2,4.5,247,0,0,0,0,7.2,73.79,29.85,78,0,0,28.88,1
2024-01-31T00:45:00-05:00,2024-01-31 00:45:00,51.6,1.1,1.1,4.5,235,0,0,0,0,7.2,73.79,29.84,78,0,0,28.88,1
2024-01-31T00:40:00-05:00,2024-01-31 00:40:00,51.6,1.3,2.2,4.5,250,0,0,0,0,7.2,73.79,29.85,78,0,0,28.88,1
2024-01-31T00:35:00-05:00,2024-01-31 00:35:00,51.6,0.9,1.1,4.5,234,0,0,0,0,7.2,73.79,29.85,77,0,0,28.88,1
2024-01-31T00:30:00-05:00,2024-01-31 00:30:00,51.6,0.7,1.1,4.5,226,0,0,0,0,7.2,73.79,29.85,77,0,0,28.89,1
2024-01-31T00:25:00-05:00,2024-01-31 00:25:00,51.6,0.9,1.1,4.5,247,0,0,0,0,7.2,73.79,29.86,77,0,0,28.89,1
2024-01-31T00:20:00-05:00,2024-01-31 00:20:00,51.6,2.2,2.2,4.5,224,0,0,0,0,7.2,73.79,29.86,77,0,0,28.89,1
2024-01-31T00:15:00-05:00,2024-01-31 00:15:00,51.4,2.5,3.4,3.4,264,0,0,0,0,7.2,73.79,29.85,77,0,0,28.89,1
2024-01-31T00:10:00-05:00,2024-01-31 00:10:00,51.6,1.3,2.2,3.4,242,0,0,0,0,7.2,73.79,29.85,76,0,0,28.88,1
2024-01-31T00:05:00-05:00,2024-01-31 00:05:00,51.6,0.7,1.1,3.4,223,0,0,0,0,7.2,73.79,29.84,76,0,0,28.88,1
2024-01-31T00:00:00-05:00,2024-01-31 00:00:00,51.6,1.3,2.2,2.2,206,0,0,0,0,7.2,73.79,29.85,75,0,0,28.88,1
2024-01-30T23:55:00-05:00,2024-01-30 23:55:00,51.6,0.2,1.1,5.8,212,0,0,0,0,7.2,73.79,29.84,75,0,0,28.88,1
2024-01-30T23:50:00-05:00,2024-01-30 23:50:00,51.6,2.2,3.4,5.8,224,0,0,0,0,7.2,73.79,29.84,74,0,0,28.88,1
2024-01-30T23:45:00-05:00,2024-01-30 23:45:00,51.6,1.1,1.1,5.8,214,0,0,0,0,7.2,73.79,29.85,74,0,0,28.89,1
2024-01-30T23:40:00-05:00,2024-01-30 23:40:00,51.8,0,0,5.8,211,0,0,0,0,7.2,73.79,29.85,73,0,0,28.89,1
